sample_id,origin_segment_id,doc_id,source_file,doc_title,doc_keywords,year,page,section_guess,split,label,label_name,generator,generator_model,word_count,text,token_count
11,005_2013_aplikasi_chatbot_mi3_untuk_informasi_jurusan_teknik_informatika_berbasis_sistem_pakar_menggunakan_metode_forwa__p1_b4_1,005_2013_aplikasi_chatbot_mi3_untuk_informasi_jurusan_teknik_informatika_berbasis_sistem_pakar_menggunakan_metode_forwa,005_2013_aplikasi_chatbot_mi3_untuk_informasi_jurusan_teknik_informatika_berbasis_sistem_pakar_menggunakan_metode_forwa.pdf,Aplikasi Chatbot Mi3 Untuk Informasi Jurusan Teknik Informatika Berbasis Sistem Pakar Menggunakan Metode Forwa,"Informasi, Chatbot, sistem pakar, Forward Chaining",2013,1,,train,0,human,human,human,157,"Chatbot adalah suatu aplikasi yang dirancang untuk berkomunikasi dengan mesin. Komunikasi ini membantu user dalam mencari sebuah informasi. Informasi yang diberikan bermacam-macam, seperti tentang akademik. Chatbot yang dibangun ini dikhususkan untuk sebuah informasi yang melingkupi jurusan Teknik Informatika UIN Maliki Malang. Chatbot ini dibangun dengan menerapkan sistem pakar menggunakan metode forward chianing. Metode forward chaining adalah metode yang digunakan untuk mencari kesimpulan dari fakta-fakta yang terkumpul. Metode forward chaining merupakan algoritma yang baik sebagai penyelesaian proses pencarian jawaban berdasarkan kata kunci dari pertanyaan user. Sistem kerja aplikasi ini adalah dengan memecah susunan kalimat menjadi kata kemudian dari kata tersebut oleh sistem akan dicari kunci yang membuat aplikasi dapat menjawab dengan benar. Dari hasil penelitian dengan menginputkan kalimat-kalimat yang berhubungan dan tidak dengan kategori, aplikasi ini mampu mengenali kata kunci pada kalimat-kalimat tersebut. Hal ini mengacu pada hasil pengujian yang didapatkan persentase sebesar Sangat Setuju 48,88% dan Setuju 51,22% dari 25 responden dengan beberapa kalimat masukan.",196
12,005_2013_aplikasi_chatbot_mi3_untuk_informasi_jurusan_teknik_informatika_berbasis_sistem_pakar_menggunakan_metode_forwa__p1_b7_2,005_2013_aplikasi_chatbot_mi3_untuk_informasi_jurusan_teknik_informatika_berbasis_sistem_pakar_menggunakan_metode_forwa,005_2013_aplikasi_chatbot_mi3_untuk_informasi_jurusan_teknik_informatika_berbasis_sistem_pakar_menggunakan_metode_forwa.pdf,Aplikasi Chatbot Mi3 Untuk Informasi Jurusan Teknik Informatika Berbasis Sistem Pakar Menggunakan Metode Forwa,"Informasi, Chatbot, sistem pakar, Forward Chaining",2013,1,,train,0,human,human,human,84,"Manusia adalah makhluk paling mulia yang diciptakan oleh Tuhan. Yang membedakan sekaligus menjadikan manusia lebih istimewa jika dibandingkan dengan makhluk lainnya adalah manusia dibekali dengan akal, pikiran, perasaan, serta emosi. Salah satu aspek penting dari keistimewaan manusia tersebut adalah kecerdasan. Manusia dengan kecerdasannya yang tinggi mampu mengubah cara dan pola hidup yang dulu primitif menjadi sangat modern seperti sekarang. Manusia mampu membuat mesin-mesin yang memiliki kecerdasan sehingga dapat bekerja dengan sendirinya. Hal tersebut mulai dapat terwujud setelah diciptakannya sebuah mesin canggih yang bernama komputer.",99
13,005_2013_aplikasi_chatbot_mi3_untuk_informasi_jurusan_teknik_informatika_berbasis_sistem_pakar_menggunakan_metode_forwa__p2_b2_3,005_2013_aplikasi_chatbot_mi3_untuk_informasi_jurusan_teknik_informatika_berbasis_sistem_pakar_menggunakan_metode_forwa,005_2013_aplikasi_chatbot_mi3_untuk_informasi_jurusan_teknik_informatika_berbasis_sistem_pakar_menggunakan_metode_forwa.pdf,Aplikasi Chatbot Mi3 Untuk Informasi Jurusan Teknik Informatika Berbasis Sistem Pakar Menggunakan Metode Forwa,"Informasi, Chatbot, sistem pakar, Forward Chaining",2013,2,,train,0,human,human,human,82,"Sekarang ini, telah bermunculan chatbot-chatbot (sistem komputer yang berbasiskan bahasa alami atau natural language) lain yang telah beberapa langkah lebih maju dari ELIZA. Seperti chatbot yang diberi nama A.L.I.C.E, dan masih ada lagi yang lain. Semua chatbot yang bermunculan kemudian dan telah memenangkan Loebner Prize tersebut menggunakan kecerdasan buatan sebagai dasar aplikasi mereka. Walaupun telah banyak bermunculan chatbot-chatbot, tetapi penggunaan dari chatbot itu sendiri belum dimaksimalkan. Chatbot-chatbot tersebut cenderung hanya dimanfaatkan untuk memenangkan lomba atau alasan iseng lainnya.",129
14,005_2013_aplikasi_chatbot_mi3_untuk_informasi_jurusan_teknik_informatika_berbasis_sistem_pakar_menggunakan_metode_forwa__p2_b5_4,005_2013_aplikasi_chatbot_mi3_untuk_informasi_jurusan_teknik_informatika_berbasis_sistem_pakar_menggunakan_metode_forwa,005_2013_aplikasi_chatbot_mi3_untuk_informasi_jurusan_teknik_informatika_berbasis_sistem_pakar_menggunakan_metode_forwa.pdf,Aplikasi Chatbot Mi3 Untuk Informasi Jurusan Teknik Informatika Berbasis Sistem Pakar Menggunakan Metode Forwa,"Informasi, Chatbot, sistem pakar, Forward Chaining",2013,2,,train,0,human,human,human,101,"dibuat masih amat sangat sederhana. Chatbot ELIZA adalah program operasi dalam MAC time-sharing. Sistem di MIT yang membuat beberapa jenis bahasa alami percakapan antara manusia dan komputer. Kalimat masukan dianalisis berdasarkan aturan dekomposisi yang dipicu oleh kata kunci yang muncul dalam masukan teks. Chatbot yang terdapat di dalam website tersebut pada umumnya menjawab sebuah pertanyaan yang diajukan oleh user. Ruang lingkup yang dipertanyakan pun sudah dibatasi sehingga tidak keluar dari batas ruang lingkup yang ditentukan. Tetapi ada juga aplikasi chatbot yang tidak mempunyai batasan ruang lingkup, sehingga dalam hal menjawab sebuah pertanyaan sering tidak sesuai dengan apa yang ditanyakan oleh user.",122
15,005_2013_aplikasi_chatbot_mi3_untuk_informasi_jurusan_teknik_informatika_berbasis_sistem_pakar_menggunakan_metode_forwa__p2_b6_5,005_2013_aplikasi_chatbot_mi3_untuk_informasi_jurusan_teknik_informatika_berbasis_sistem_pakar_menggunakan_metode_forwa,005_2013_aplikasi_chatbot_mi3_untuk_informasi_jurusan_teknik_informatika_berbasis_sistem_pakar_menggunakan_metode_forwa.pdf,Aplikasi Chatbot Mi3 Untuk Informasi Jurusan Teknik Informatika Berbasis Sistem Pakar Menggunakan Metode Forwa,"Informasi, Chatbot, sistem pakar, Forward Chaining",2013,2,,train,0,human,human,human,84,Penerapan sebuah aplikasi chatbot dalam pendidikan dirasakan masih kurang. Belum dibutuhkannya aplikasi chatbot tersebut yang dijadikan dasar alasan belum diterapkannya aplikasi chatbot dalam pendidikan. Akan tetapi tidak semua kalangan menggunakan alasan tersebut dalam penerapan aplikasi chatbot. Website sebuah universitas dijadikan penerapan aplikasi chatbot untuk mengetahui informasi yang berkaitan dengan kampus. Dengan adanya chatbot yang difokuskan pada jurusan teknik informatika diharapkan dapat membantu mengurangi masalah ketidaktahuan user yang masih awam. Kebanyakan mahasiswa yang kurang informasi tentang jurusan teknik informatika dapat menyelesaikan ketidaktahuannya melalui chatbot ini.,111
16,007_2013_perancangan_game_simulasi_pendaftaran_skrisi_pada_program_studi_teknik_informatika_universitas_muria_kudus__p2_b3_1,007_2013_perancangan_game_simulasi_pendaftaran_skrisi_pada_program_studi_teknik_informatika_universitas_muria_kudus,007_2013_perancangan_game_simulasi_pendaftaran_skrisi_pada_program_studi_teknik_informatika_universitas_muria_kudus.pdf,Perancangan Game Simulasi Pendaftaran Skrisi Pada Program Studi Teknik Informatika Universitas Muria Kudus,"game, simulasi, skripsi",2013,2,,ood,0,human,human,human,155,"Perkembangan Teknologi Informasi dan Komunikasi (TIK) yang sangat pesat membawa dampak yang sangat besar terhadap perkembangan teknologi-teknologi yang berkaitan erat dengan Teknologi Informasi dan Komputer. Berbagai macam disiplin ilmu turut berkembang dengan pesat seiring dengan berkembangnya TIK, salah satunya adalah Game Technology. Perkembangan spesifikasi dan performa komputer yang semakin meningkat didukung dengan pengguna yang menganggap game sebagai alternatif media hiburan dan edukasi sangat berpengaruh terhadap perkembangan Game Technology. Perkembangan teknologi game tidak terbatas pada visualisasi dengan resolusi tinggi saja, namun didukung dengan alur cerita dan efek yang beraneka ragam. Efek-efek yang ditampilkan dalam Game technology tersebut merupakan gabungan dari komputer grafik, desain grafis, multimedia interactive, hingga kecerdasan buatan. Game yang menarik disertai dengan efek audio visual yang baik, alur cerita yang menarik dan sebaiknya terdapat unsur edukasi didalamnya, sehingga dapat menghasilkan game yang membawa pemain seolah-olah menjadi bagian dari game tersebut. Teori permainan atau game mula-mula dikemukakan oleh seorang ahli matematika Perancis Emile Borel (1921).",186
17,007_2013_perancangan_game_simulasi_pendaftaran_skrisi_pada_program_studi_teknik_informatika_universitas_muria_kudus__p2_b3_2,007_2013_perancangan_game_simulasi_pendaftaran_skrisi_pada_program_studi_teknik_informatika_universitas_muria_kudus,007_2013_perancangan_game_simulasi_pendaftaran_skrisi_pada_program_studi_teknik_informatika_universitas_muria_kudus.pdf,Perancangan Game Simulasi Pendaftaran Skrisi Pada Program Studi Teknik Informatika Universitas Muria Kudus,"game, simulasi, skripsi",2013,2,,ood,0,human,human,human,173,"Kemudian dikembangkan oleh John V,N dan Oscar Mogenstern lebih lanjut sebagai alat merumuskan perilaku ekonomi yang bersaing.[2] Aplikasi – aplikasi nyata yang paling sukses dari teori permainan banyak diketemukan dalam militer. Tetapi dengan berkembanganya dunia usaha yang semakin bersaing dan terbatasnya sumber daya serta saling meningkatkan pentingnya aplikasi bisnis teori permainan. Kontrak dan program tawar menawar serta keputusan-keputusan penetapan harga adalah contoh penggunaan teori permainan yang semakin luas. Model – model teori permainan dapat diklasifikasikan dengan sejumlah cara seperti jumlah pemain, jumlah keuntungan dan kerugian dan jumlah strategi yang digunakan dalam permainan. Jika permainan ada 2 pemain, permainan disebut permainan dua pemain. Jika permainan ada N, permainan disebut permainan N pemain. Jika keuntungan dan kerugian adalah nol disebut permainan jumlah nol (jumlah konstan). Jika keuntungan dan kerugian adalah tidak nol, disebut permainan bukan jumlah nol (Non Zero – Zum Game).[3] Simulasi berasal dari kata simulate yang artinya berpura-pura atau ber-buat seakan-akan. Sebagai metode mengajar, simulasi dapat diartikan cara penyajian pengalaman belajar dengan menggunakan situasi tiruan untuk me-mahami tentang konsep, prinsip, atau keterampilan tertentu.",224
18,007_2013_perancangan_game_simulasi_pendaftaran_skrisi_pada_program_studi_teknik_informatika_universitas_muria_kudus__p2_b3_3,007_2013_perancangan_game_simulasi_pendaftaran_skrisi_pada_program_studi_teknik_informatika_universitas_muria_kudus,007_2013_perancangan_game_simulasi_pendaftaran_skrisi_pada_program_studi_teknik_informatika_universitas_muria_kudus.pdf,Perancangan Game Simulasi Pendaftaran Skrisi Pada Program Studi Teknik Informatika Universitas Muria Kudus,"game, simulasi, skripsi",2013,2,metode,ood,0,human,human,human,124,"Simulasi dapat digunakan sebagai metode mengajar dengan asumsi tidak semua proses pem-belajaran dapat dilakukan secara langsung pada objek yang sebenarnya. Gladi resik merupakan salah satu contoh simulasi, yakni memperagakan proses ter-jadinya suatu upacara tertentu sebagai latihan untuk upacara sebenarnya su-paya tidak gagal dalam waktunya nanti. Demikian juga untuk mengembang-kan pemahaman dan penghayatan terhadap suatu peristiwa, penggunaan simu-lasi akan sangat bermanfaat. Metode simulasi bertujuan untuk melatih keterampilan tertentu baik bersifat profesional maupun bagi kehidupan sehari-hari, memperoleh pemahaman tentang suatu konsep atau prinsip, melatih memecahkan masa-lah, meningkatkan keaktifan belajar, memberikan motivasi belajar ke-pada siswa, melatih siswa untuk mengadakan kerjasama dalam situasi ke-lompok, menumbuhkan daya kreatif siswa, dan melatih siswa untuk mengembangkan sikap toleransi.[1] Terdapat beberapa kelebihan dengan menggunakan simulasi sebagai metode mengajar, di antaranya adalah:",168
19,007_2013_perancangan_game_simulasi_pendaftaran_skrisi_pada_program_studi_teknik_informatika_universitas_muria_kudus__p3_b1_4,007_2013_perancangan_game_simulasi_pendaftaran_skrisi_pada_program_studi_teknik_informatika_universitas_muria_kudus,007_2013_perancangan_game_simulasi_pendaftaran_skrisi_pada_program_studi_teknik_informatika_universitas_muria_kudus.pdf,Perancangan Game Simulasi Pendaftaran Skrisi Pada Program Studi Teknik Informatika Universitas Muria Kudus,"game, simulasi, skripsi",2013,3,,ood,0,human,human,human,159,"c. Faktor psikologis seperti rasa malu dan takut sering memengaruhi siswa dalam melakukan simulasi. Game simulasi pendaftaran skripsi diusung agar dapat membuat mahasiswa lebih memahami alur pendaftaran skripsi sampai mahasiswa tersebut dapat lulus dengan baik. Game simulasi ini dibangun menggunakan Adobe Flash dengan script yang mendukung terciptanya game simulasi, Desain Grafis (meliputi Corel Draw X3, Adobe Photoshop CS3, Gif Animator). 2. Metode Penelitian Studi pustaka akan dilakukan dengan mengumpulkan teori-teori mengenai alur pendaftaran skripsi pada program studi teknik informatika universitas muria kudus dan menghubungkan teori-teori tersebut dalam teori-teori game simulasi. 1. Membuat rancangan formula untuk menyusun aplikasi game simulasi pendaftaran skripsi. 2. Melakukan dokumentasi terhadap keseluruhan langkah-langkah yang telah dilakukan. 3. Menguji aplikasi game terhadap mahasiswa dan pengajar. Untuk pengembangan perangkat lunak menggunakan metode sesuai dengan prinsip-prinsip pengembangan perangkat lunak. Dalam Penelitian ini pendekatan yang diajukan adalah metode berorientasi objek dengan tahapan-tahapan, requirment (kebutuhan), analysis (analisis), design (perancangan), implementation (Pemakaian), dan testing (pengujian), tahapan-tahapan dilakukan secara overlap dan bersiklus.",220
20,007_2013_perancangan_game_simulasi_pendaftaran_skrisi_pada_program_studi_teknik_informatika_universitas_muria_kudus__p3_b3_5,007_2013_perancangan_game_simulasi_pendaftaran_skrisi_pada_program_studi_teknik_informatika_universitas_muria_kudus,007_2013_perancangan_game_simulasi_pendaftaran_skrisi_pada_program_studi_teknik_informatika_universitas_muria_kudus.pdf,Perancangan Game Simulasi Pendaftaran Skrisi Pada Program Studi Teknik Informatika Universitas Muria Kudus,"game, simulasi, skripsi",2013,3,,ood,0,human,human,human,91,"Pengembangan sistem informasi dimulai dengan mengadakan penelitian terhadap elemenelemen kebutuhan sistem bersangkutan dan mendefinisikan kebutuhan-kebutuhan tersebut dan menjabarkannya kedalam panduan bagi pengembangan sistem ditahap berikutnya. Aspek-aspek yang berkaitan berupa elemen-elemen yang berkaitan dengan sistem baik itu sumber daya manusia, peraturan perundang-undangan, perangkat keras (hardware), prosedur kerja organisasi maupun beragam aspek lainnya, baik yang terkait secara langsung maupun tidak dengan sistem komputerisasi yang akan dibangun. Fase ini merupakan fase yang sangat penting (essential) untuk mendapatkan gambaran utuh sistem guna pengembangan sistem bersangkutan kedalam bentuk penerapan sistem yang berbasis komputerisasi. 2. Analysis (Analisa)",122
21,008_2015_analisis_penerapan_sistem_informasi_akademik_siakad_2013_menggunakan_model_end-user_computing_satisfaction_euc__p1_b2_1,008_2015_analisis_penerapan_sistem_informasi_akademik_siakad_2013_menggunakan_model_end-user_computing_satisfaction_euc,008_2015_analisis_penerapan_sistem_informasi_akademik_siakad_2013_menggunakan_model_end-user_computing_satisfaction_euc.pdf,Analisis Penerapan Sistem Informasi Akademik Siakad 2013 Menggunakan Model End-User Computing Satisfaction Euc,"sistem informasi, analisis kepuasan, EUCS",2015,1,,train,0,human,human,human,136,"Penelitian ini bertujuan untuk mengetahui: (1) pengaruh content terhadap user satisfaction; (2) pengaruh accuracy terhadap user satisfaction; (3) pengaruh format terhadap user satisfaction; (4) pengaruh ease of use terhadap user satisfaction; (5) pengaruh timeliness terhadap user satisfaction. Penelitian ini merupakan penelitian ex-post facto, yang dilaksanakan di Program Studi Pendidikan Teknik Informatika. Teknik pengambilan sampel dengan purposive sampling. Sampel yang diambil merupakan mahasiswa angkatan 2013 dan 2014 yang sudah menggunakan SIAKAD 2013 . Data diperoleh dengan kuesioner tertutup yang telah memenuhi persyaratan validitas dan reliabilitas. Teknik analisis data yang digunakan adalah Partial Least Square (PLS). Hasil penelitian menunjukkan bahwa: (1) content berpengaruh terhadap user satisfaction; (2) accuracy berpengaruh terhadap user satisfaction; (3) format berpengaruh terhadap user satisfaction; (4) ease of use berpengaruh terhadap user satisfaction; (5) timeliness berpengaruh terhadap user satisfaction. Kata Kunci: sistem informasi, analisis kepuasan, EUCS",229
22,008_2015_analisis_penerapan_sistem_informasi_akademik_siakad_2013_menggunakan_model_end-user_computing_satisfaction_euc__p1_b4_2,008_2015_analisis_penerapan_sistem_informasi_akademik_siakad_2013_menggunakan_model_end-user_computing_satisfaction_euc,008_2015_analisis_penerapan_sistem_informasi_akademik_siakad_2013_menggunakan_model_end-user_computing_satisfaction_euc.pdf,Analisis Penerapan Sistem Informasi Akademik Siakad 2013 Menggunakan Model End-User Computing Satisfaction Euc,"sistem informasi, analisis kepuasan, EUCS",2015,1,,train,0,human,human,human,99,"Teknologi informasi merupakan salah satu unsur yang berperan penting dalam perkembangan jaman pada saat ini, terutama bagi sebuah organisasi atau institusi. Teknologi informasi merupakan suatu perangkat yang berbasis komputer yang digunakan untuk mengolah dan memproses data menjadi informasi yang berkualitas yang diperlukan sesuai kebutuhan atau tujuan. Oleh karena itu, teknologi informasi dapat memudahkan pengelola organisasi atau institusi sehingga setiap kegiatan administrasi dan manajemen dapat dikontrol dengan baik. Namun, kemudahan kontrol yang ditawarkan teknologi informasi tersebut hanya dapat dimanfaatkan oleh pihak internal organisasi atau institusi. Oleh karena itu diperlukan tambahan teknologi sehingga dapat membuat kinerja sebuah organisasi lebih berkembang, teknologi",109
23,008_2015_analisis_penerapan_sistem_informasi_akademik_siakad_2013_menggunakan_model_end-user_computing_satisfaction_euc__p1_b5_3,008_2015_analisis_penerapan_sistem_informasi_akademik_siakad_2013_menggunakan_model_end-user_computing_satisfaction_euc,008_2015_analisis_penerapan_sistem_informasi_akademik_siakad_2013_menggunakan_model_end-user_computing_satisfaction_euc.pdf,Analisis Penerapan Sistem Informasi Akademik Siakad 2013 Menggunakan Model End-User Computing Satisfaction Euc,"sistem informasi, analisis kepuasan, EUCS",2015,1,,train,0,human,human,human,86,"Penggabungan teknologi informasi dan teknologi komunikasi dikenal dengan teknologi infomasi dan komunikasi (TIK). TIK adalah segala cara atau alat yang terintegrasi sehingga dapat digunakan untuk menjaring, mengolah dan menyajikan data secara elektronik menjadi informasi dalam berbagai format yang bermanfaat bagi pengguna serta memungkinkan pengguna untuk menerima informasi atau bertukar informasi serta berkomunikasi dengan pihak lain. Penggunaan teknologi informasi dan komunikasi dapat membuat kinerja organisasi lebih efektif, efisien dan kompetitif (Akadun, 2009: 1-2). Salah satu contoh organisasi yang sudah terbiasa dengan penggunaan TIK adalah perguruan tinggi (universitas).",106
24,008_2015_analisis_penerapan_sistem_informasi_akademik_siakad_2013_menggunakan_model_end-user_computing_satisfaction_euc__p2_b1_4,008_2015_analisis_penerapan_sistem_informasi_akademik_siakad_2013_menggunakan_model_end-user_computing_satisfaction_euc,008_2015_analisis_penerapan_sistem_informasi_akademik_siakad_2013_menggunakan_model_end-user_computing_satisfaction_euc.pdf,Analisis Penerapan Sistem Informasi Akademik Siakad 2013 Menggunakan Model End-User Computing Satisfaction Euc,"sistem informasi, analisis kepuasan, EUCS",2015,2,,train,0,human,human,human,82,"peduli terhadap manajemen informasi akademik. Hal ini terbukti dari terus dikembangkannya sistem informasi akademik (Siakad) guna melayani semua kegiatan akademik anatara dosen dan mahasiswa. UPT yang diserahi tugas untuk mengelola siakad tersebut adalah Pusat Komputer (PUSKOM) UNY. Sampai saat ini, UNY telah melakukan dua kali pengembangan siakad. Siakad pertama yang beralamatkan di siakad.uny.ac.id sudah tidak difungsikan lagi dan digantikan dengan siakad2013.uny.ac.id. Penggantian sistem ini dimaksudkan untuk memperbaiki dan melengkapi kekurangan-kekurangan yang ada pada siakad yang lama.",116
25,008_2015_analisis_penerapan_sistem_informasi_akademik_siakad_2013_menggunakan_model_end-user_computing_satisfaction_euc__p3_b5_5,008_2015_analisis_penerapan_sistem_informasi_akademik_siakad_2013_menggunakan_model_end-user_computing_satisfaction_euc,008_2015_analisis_penerapan_sistem_informasi_akademik_siakad_2013_menggunakan_model_end-user_computing_satisfaction_euc.pdf,Analisis Penerapan Sistem Informasi Akademik Siakad 2013 Menggunakan Model End-User Computing Satisfaction Euc,"sistem informasi, analisis kepuasan, EUCS",2015,3,,train,0,human,human,human,120,"pendekatan kuantitatif. Menurut Suharsimi Arikunto (2006: 12), penelitian kuantitatif adalah pendekatan penelitian yang menggunakan angka mulai dari pengumpulan data, penafsiran terhadap data tersebut, serta penampilan hasilnya. Subjek dalam penelitian ini adalah mahasiswa Program Studi Pendidikan Teknik Infomatika, Jurusan Pendidikan Teknik Elektronika, Fakultas Teknik UNY. Cara pengambilan sampel dengan menggunakan teknik purposive sampling yaitu teknik penentuan sampel berdasarkan pertimbangan tertentu yaitu berdasarkan tujuan penelitian. Berdasarkan tujuan penelitian maka sampel penelitian yang diambil adalah mahasiswa Program Studi Pendidikan Teknik Infomatika angkatan 2013 dan 2014. Pengambilan tahun angkatan ini didasarkan pada tahun diterapkannya SIAKAD 2013 di UNY. Tabel 1. Populasi dan Sampel Proporsional Tiap Angkatan No Angkatan Mahasiswa Jumlah 1 Program Studi PTI 2013 114 2 Program Studi PTI 2014 70 Total 184",150
26,010_2015_perancangan_sistem_pakar_minat_mahasiswa_berdasarkan_kurikulum_program_studi_teknik_informatika_universitas_xy__p1_b4_1,010_2015_perancangan_sistem_pakar_minat_mahasiswa_berdasarkan_kurikulum_program_studi_teknik_informatika_universitas_xy,010_2015_perancangan_sistem_pakar_minat_mahasiswa_berdasarkan_kurikulum_program_studi_teknik_informatika_universitas_xy.pdf,Perancangan Sistem Pakar Minat Mahasiswa Berdasarkan Kurikulum Program Studi Teknik Informatika Universitas Xy,"Sistem pakar, perminatan TI",2015,1,,ood,0,human,human,human,112,"Dunia kerja adalah salah satu tahapan setelah kelulusan yang harus dihadapi oleh mahasiswa dari perguruan tinggi, hadirnya jenis pekerjaan yang sangat beragam pada industri informatika seperti programmer, administrator jaringan, sistem analis, serta jenis pekerjaan lainnya, menjadikan mahasiswa cenderung memiliki kesulitan dalam menentukan bidang profesi mana yang ingin mereka geluti. Hal ini berdampak pada alur perkuliahan mahasiswa pada saat menjalani perkuliahaan di perguruan tinggi. Sistem pakar adalah sistem yang berusaha mengadopsi pengetahuan manusia ke komputer, agar dapat menyelesaikan masalah seperti yang bisa dilakukan oleh para ahli. Dalam hal ini, sistem pakar digunakan untuk membantu mahasiswa, untuk mendapatkan gambaran profesi mana yang cocok bagi mahasiswa yang tentunya mengacu pada kurikulum program studi teknik informatika.",130
27,010_2015_perancangan_sistem_pakar_minat_mahasiswa_berdasarkan_kurikulum_program_studi_teknik_informatika_universitas_xy__p2_b1_2,010_2015_perancangan_sistem_pakar_minat_mahasiswa_berdasarkan_kurikulum_program_studi_teknik_informatika_universitas_xy,010_2015_perancangan_sistem_pakar_minat_mahasiswa_berdasarkan_kurikulum_program_studi_teknik_informatika_universitas_xy.pdf,Perancangan Sistem Pakar Minat Mahasiswa Berdasarkan Kurikulum Program Studi Teknik Informatika Universitas Xy,"Sistem pakar, perminatan TI",2015,2,metode,ood,0,human,human,human,159,"menggunakan Forward Chainning. Forward chaining merupakan sebuah metode pencarian/ penarikan kesimpulan yang berdasarkan pada data atau fakta yang ada menuju ke kesimpulan, penelusuran dimulai dari fakta yang ada lalu bergerak maju melalui premis-premis untuk menuju ke kesimpulan. Jika klausa premis sesuai dengan situasi, maka proses akan memberikan kesimpulan akhir. Dari penjelasan diatas, didapatkan bahwa konsep pergerakan atau penelusuran yang di ilustrasikan pada gambar 1, dari metode forward chaining adalah dengan menelusuri premis satu per satu secara bertahap, dimana setiap tahap diwakilkan oleh premis sebagai penghubung ke premis lainya sesuai dengan fakta yang dimiliki oleh pengguna untuk memberikan hasil solusi akhir yang dapat dimanfaatkan oleh pengguna. Sebagai gambaran dari pola kerja forward chaining, binary tree pada gambar 2 digunakan sebagai pemodelan dari premis yang digunakan, dimana node awal yaitu root, adalah tahapan awal dari proses penelusuran dimana dengan menggu-nakan binary tree tentunya hanya terdapat 2 jalur yang dapat dilalui hingga penelusuran paling akhir yang memberikan rekomendasi solusi kepada pengguna. 3.",189
28,010_2015_perancangan_sistem_pakar_minat_mahasiswa_berdasarkan_kurikulum_program_studi_teknik_informatika_universitas_xy__p2_b4_3,010_2015_perancangan_sistem_pakar_minat_mahasiswa_berdasarkan_kurikulum_program_studi_teknik_informatika_universitas_xy,010_2015_perancangan_sistem_pakar_minat_mahasiswa_berdasarkan_kurikulum_program_studi_teknik_informatika_universitas_xy.pdf,Perancangan Sistem Pakar Minat Mahasiswa Berdasarkan Kurikulum Program Studi Teknik Informatika Universitas Xy,"Sistem pakar, perminatan TI",2015,2,,ood,0,human,human,human,153,"Gambar 3. Skema Logika Basis Data 3.1 Perancangan Basis Data Sistem Pakar Perancangan basis data pada aplikasi sistem pakar pada penilitian ini sangat sederhana, dimana percancangan menggunakan logical design dan physical design. Basis data pada sistem pakar hanya untuk menyimpan data knowledge dari premis dan solusi. Pada tahapan perancangan skema basis data yang pertama logical design, digunakan konsep relational database. Dari hasil ilustrasi gambar 3, terdapat dua tabel yang saling tekait, yaitu tabel knowlwdge dan tabel solusi. Tabel pertama yaitu knowledge berisikan D, Tanya, Fakta YA, Fakta TIDAK, Ya, dan Tidak, dimana pembentukan dari sebuah knowledge diperuntukan sebagai penyimpanan fakta dan premis dari sistem pakar. Tabel kedua adalah tabel solusi, berisikan field ID, Solusi MKWAJIB, MKPIL, MKPEN, dimana pembentukan tabel solusi diperuntukan untuk menghubungkan premis premis yang telah dibentuk pada tabel knowledge untuk dicarikan solusi terbaik secara bertahap. Tahapan perancangan berikutnya adalah perancagan dengan skema physical design. Tabel 1. Knowledge Sistem Pakar",200
29,010_2015_perancangan_sistem_pakar_minat_mahasiswa_berdasarkan_kurikulum_program_studi_teknik_informatika_universitas_xy__p3_b3_4,010_2015_perancangan_sistem_pakar_minat_mahasiswa_berdasarkan_kurikulum_program_studi_teknik_informatika_universitas_xy,010_2015_perancangan_sistem_pakar_minat_mahasiswa_berdasarkan_kurikulum_program_studi_teknik_informatika_universitas_xy.pdf,Perancangan Sistem Pakar Minat Mahasiswa Berdasarkan Kurikulum Program Studi Teknik Informatika Universitas Xy,"Sistem pakar, perminatan TI",2015,3,,ood,0,human,human,human,91,"1 #ID Text 5 Primary Key 2 Solusi Text 40 3 MKWAJIB Text 40 4 MKPIL Text 40 5 MPEN Text 40 3.2. Perancngan Knowledge Sistem Pakar Binary tree digunakan sebagai model untuk k memudahkan pembuatan knowledge dari sistem pakar, yang dapat dilihat pada gambar 3. Berdasarkan permodelan dari gambar 3, maka dapat kita bentuk knowledge adalah dalam bentuk pertanyaan seperti pada tabel 1, serta penelusuran dari sistem pakar tersebut menggunakan metode forward chainning dan didapatkan beberapa premis dala bentuk pertanyaan seperti pada tabel 1. Tabel 3. Pertanyaan Sistem Pakar",112
